date,event_id,category,structural_theme,question,event_probability,hazard_contribution,probability_factor,severity_factor,velocity_factor,persistence_factor,probability_component_hazard,severity_component_hazard,velocity_component_hazard,persistence_component_hazard,category_weight,severity_scale_weight,days_to_resolution,horizon_units,decay_rate,decay_factor,proxy_family_id,proxy_relation,aggregation_policy,family_aggregation_policy,event_aggregation_policy,event_window_start,event_window_end,quality_score,proxy_family_count,family_proxy_count,dominant_family_market_id,dominant_family_question,dominant_family_probability,dominant_event_market_id,dominant_event_question,dominant_event_probability,total_hazard,rsi,rsi_drag,event_rank_by_hazard,event_hazard_share,category_hazard_share,theme_hazard_share,dominant_event_flag,dominant_category_flag,dominant_theme_flag
2023-09-19,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.3382524051902396,0.078756,0.5,0.8869204367171575,0.9685065820791976,0.010943879822288406,0.0694796575644294,0.12324585646000458,0.1345830113435172,5.0,10.0,38,1.2666666666666666,0.12,0.8589882807411234,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.6701234360483608,0.5987581387194207,0.40124186128057926,1,0.5047613424548681,0.5047613424548681,0.5047613424548681,True,True,True
2023-09-19,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.33187103085812125,0.096753,1.0,0.9048374180359595,0.37908303810339883,0.013487577544837462,0.13940216370383826,0.12613629387440714,0.052844995735038355,10.0,10.0,321,10.7,0.1,0.34300851741870664,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.6701234360483608,0.5987581387194207,0.40124186128057926,2,0.4952386575451319,0.4952386575451319,0.4952386575451319,False,False,False
2023-09-20,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.33960812444187866,0.078756,0.5,0.8869204367171575,0.9723883668012469,0.010970248784998178,0.06964706679489929,0.12354281379560222,0.13544799506637895,5.0,10.0,37,1.2333333333333334,0.12,0.8624311149420454,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.6725872378477711,0.5978761390567384,0.4021238609432616,1,0.5049279934727862,0.5049279934727862,0.5049279934727862,True,True,True
2023-09-20,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.3329791134058924,0.096753,1.0,0.9048374180359595,0.38034875658925854,0.013525420171331367,0.13979328983423117,0.12649019943235826,0.05317020396797166,10.0,10.0,320,10.666666666666666,0.1,0.34415378686541237,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.6725872378477711,0.5978761390567384,0.4021238609432616,2,0.4950720065272138,0.4950720065272138,0.4950720065272138,False,False,False
2023-09-21,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.3409692774307537,0.078756,0.5,0.8869204367171575,0.9762857097579093,0.010996639097006012,0.06981461156614106,0.1238400115589611,0.13631801520864553,5.0,10.0,36,1.2,0.12,0.865887748059205,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.6750601731557697,0.5969934788169586,0.40300652118304137,1,0.5050946433957011,0.5050946433957011,0.5050946433957011,True,True,True
2023-09-21,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.33409089572501605,0.096753,1.0,0.9048374180359595,0.3816187011763268,0.013563348752528489,0.14018530435778206,0.12684490884168068,0.053497333773024854,10.0,10.0,319,10.633333333333333,0.1,0.3453028802466239,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.6750601731557697,0.5969934788169586,0.40300652118304137,2,0.494905356604299,0.494905356604299,0.494905356604299,False,False,False
2023-09-22,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.34233588593534175,0.078756,0.5,0.8869204367171575,0.9801986733067553,0.01102305057287254,0.06998229070085162,0.12413744766173275,0.13719309699988486,5.0,10.0,35,1.1666666666666667,0.12,0.8693582353988057,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.6775422761039822,0.5961101632099882,0.4038898367900118,1,0.5052612921865905,0.5052612921865905,0.5052612921865905,True,True,True
2023-09-22,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.3352063901686405,0.096753,1.0,0.9048374180359595,0.38289288597511206,0.013601363370181889,0.14057820811945768,0.12720042286693184,0.05382639581206908,10.0,10.0,318,10.6,0.1,0.34645581033005746,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.6775422761039822,0.5961101632099882,0.4038898367900118,2,0.49473870781340956,0.49473870781340956,0.49473870781340956,False,False,False
2023-09-25,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.34646866363957785,0.078756,0.5,0.8869204367171575,0.9920319148370607,0.011102410119712955,0.07048612245233984,0.1250311650158566,0.13984896605166847,5.0,10.0,32,1.0666666666666667,0.12,0.8798533791446438,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.685043934037094,0.5934563365384551,0.4065436634615449,1,0.5057612313969007,0.5057612313969007,0.5057612313969007,True,True,True
2023-09-25,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.3385752703975161,0.096753,1.0,0.9048374180359595,0.3867410234545012,0.013715924250583844,0.14176226319167204,0.12827180020128667,0.0548252827539736,10.0,10.0,315,10.5,0.1,0.3499377491111553,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.685043934037094,0.5934563365384551,0.4065436634615449,2,0.49423876860309934,0.49423876860309934,0.49423876860309934,False,False,False
2023-09-26,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.34785731374280965,0.078756,0.5,0.8869204367171575,0.9960079893439915,0.011128904383964364,0.07065432718754357,0.12532953345026615,0.14074454872103556,5.0,10.0,31,1.0333333333333334,0.12,0.8833798408827509,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.6875630514404221,0.592570451898937,0.407429548101063,1,0.5059278752894879,0.5059278752894879,0.5059278752894879,True,True,True
2023-09-26,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.3397057376976125,0.096753,1.0,0.9048374180359595,0.3880323111498719,0.013754283819795859,0.14215873223358302,0.1286305402255006,0.05516218141873301,10.0,10.0,314,10.466666666666667,0.1,0.3511061545353762,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.6875630514404221,0.592570451898937,0.407429548101063,2,0.49407212471051215,0.49407212471051215,0.49407212471051215,False,False,False
2023-09-27,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.3492515295704823,0.078756,0.5,0.8869204367171575,1.0,0.01115541887542811,0.07082266033970816,0.12562812967592973,0.14164532067941632,5.0,10.0,30,1.0,0.12,0.8869204367171575,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.6900915090798828,0.5916839381936299,0.40831606180637015,1,0.5060945178649546,0.5060945178649546,0.5060945178649546,True,True,True
2023-09-27,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.34083997950940054,0.096753,1.0,0.9048374180359595,0.3893279103193587,0.013792729825346097,0.1425560946466373,0.12899008860535316,0.05550106643206402,10.0,10.0,313,10.433333333333334,0.1,0.3522784611427041,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.6900915090798828,0.5916839381936299,0.40831606180637015,2,0.4939054821350453,0.4939054821350453,0.4939054821350453,False,False,False
2023-09-28,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.3506513334300788,0.078756,0.5,0.8904752232974726,1.0,0.01118400583754985,0.07100415103325365,0.12645487449276804,0.1420083020665073,5.0,10.0,29,0.9666666666666667,0.12,0.8904752232974726,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.6926293418656573,0.5907968007323893,0.40920319926761073,1,0.5062611590862856,0.5062611590862856,0.5062611590862856,True,True,True
2023-09-28,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.3419780084355785,0.096753,1.0,0.9048374180359595,0.3906278353585211,0.013831262345405807,0.1429543512387813,0.12935044607190455,0.05584194877948686,10.0,10.0,312,10.4,0.1,0.3534546819587801,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.6926293418656573,0.5907968007323893,0.40920319926761073,2,0.4937388409137145,0.4937388409137145,0.4937388409137145,False,False,False
2023-09-29,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.35205674771849066,0.078756,0.5,0.8940442575003572,1.0,0.01121262469106381,0.07118584419640286,0.12728659043821822,0.14237168839280573,5.0,10.0,28,0.9333333333333333,0.12,0.8940442575003572,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.6951765848394147,0.5899090448413259,0.4100909551586741,1,0.5064277989164659,0.5064277989164659,0.5064277989164659,True,True,True
2023-09-29,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.3431198371209241,0.096753,1.0,0.9048374180359595,0.39193210071098405,0.013869881457535028,0.14335350281164436,0.12971161335049897,0.05618483950124574,10.0,10.0,311,10.366666666666667,0.1,0.35463483005273644,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.6951765848394147,0.5899090448413259,0.4100909551586741,2,0.4935722010835341,0.4935722010835341,0.4935722010835341,False,False,False
2023-10-02,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.3563068784742002,0.078756,0.5,0.9048374180359595,1.0,0.011298670836108577,0.07173212730527563,0.1298118257222647,0.14346425461055126,5.0,10.0,25,0.8333333333333334,0.12,0.9048374180359595,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.702875127288082,0.5872421200916549,0.4127578799083451,1,0.5069277096899795,0.5069277096899795,0.5069277096899795,True,True,True
2023-10-02,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.3465682488138819,0.096753,1.0,0.9048374180359595,0.3958710838087784,0.013986259112685868,0.14455633533519238,0.1307999812254358,0.05722567314056781,10.0,10.0,308,10.266666666666667,0.1,0.358198969348632,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.702875127288082,0.5872421200916549,0.4127578799083451,2,0.49307229031002064,0.49307229031002064,0.49307229031002064,False,False,False
2023-10-03,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.35773496024753515,0.078756,0.5,0.9084640160687062,1.0,0.011327415486864037,0.07191461912021964,0.1306636874000122,0.14382923824043928,5.0,10.0,24,0.8,0.12,0.9084640160687062,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.7054603640777175,0.5863519440633744,0.41364805593662557,1,0.5070943435854393,0.5070943435854393,0.5070943435854393,True,True,True
2023-10-03,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.3477254038301824,0.096753,1.0,0.9048374180359595,0.39719285581762637,0.014025225356325848,0.14495907471939729,0.13116439488998116,0.0575767088644781,10.0,10.0,307,10.233333333333333,0.1,0.35939495812035016,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.7054603640777175,0.5863519440633744,0.41364805593662557,2,0.4929056564145608,0.4929056564145608,0.4929056564145608,False,False,False
2023-10-04,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.3591687657878657,0.078756,0.5,0.9121051495450904,1.0,0.011356191140383396,0.07209730776311261,0.1315206513581445,0.14419461552622523,5.0,10.0,23,0.7666666666666667,0.12,0.9121051495450904,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.7080551882535242,0.5854611764755059,0.4145388235244941,1,0.5072609759046957,0.5072609759046957,0.5072609759046957,True,True,True
2023-10-04,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.34888642246565843,0.096753,1.0,0.9048374180359595,0.3985190410845142,0.014064278570523926,0.14536271299622675,0.13152962190620804,0.057929808992699734,10.0,10.0,306,10.2,0.1,0.3605949401730783,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.7080551882535242,0.5854611764755059,0.4145388235244941,2,0.49273902409530423,0.49273902409530423,0.49273902409530423,False,False,False
2023-10-05,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.3606083180361112,0.078756,0.5,0.9157608767233256,1.0,0.011384997616274662,0.07228019208869585,0.13238274415374898,0.1445603841773917,5.0,10.0,22,0.7333333333333333,0.12,0.9157608767233256,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.7106596356566401,0.5845698227491923,0.41543017725080766,1,0.5074276066107425,0.5074276066107425,0.5074276066107425,True,True,True
2023-10-05,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.350051317620529,0.096753,1.0,0.9048374180359595,0.39984965434484737,0.014103418829086802,0.14576725092851697,0.13189566296435912,0.05828498489856614,10.0,10.0,305,10.166666666666666,0.1,0.36179892883996256,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.7106596356566401,0.5845698227491923,0.41543017725080766,2,0.49257239338925757,0.49257239338925757,0.49257239338925757,False,False,False
2023-10-06,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.3620536400251382,0.078756,0.5,0.9194312560951247,1.0,0.011413834733265507,0.0724632709461216,0.13324999245350788,0.1449265418922432,5.0,10.0,21,0.7,0.12,0.9194312560951247,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.078756,0.7132737422632238,0.5836778883209909,0.4163221116790091,1,0.5075942356665742,0.5075942356665742,0.5075942356665742,True,True,True
2023-10-06,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.3512201022380856,0.096753,1.0,0.9048374180359595,0.4011847103832314,0.014142646205181223,0.14617268927248997,0.1322625187486924,0.058642248011721965,10.0,10.0,304,10.133333333333333,0.1,0.3630069374986673,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.7132737422632238,0.5836778883209909,0.4163221116790091,2,0.49240576433342564,0.49240576433342564,0.49240576433342564,False,False,False
2023-10-09,oct_selloff_2023,Monetary,monetary_policy,Will the 10-year Treasury rate hit 5% by the end of 2023?,0.33,1.5353759780884897,0.33,0.5,0.9305308958112057,1.0,0.18354225759183582,0.27809432968459974,0.5175507314428548,0.5561886593691995,5.0,10.0,18,0.6,0.12,0.9305308958112057,oct_selloff_2023_rates,orthogonal,max,max,max,2023-10-09,2023-10-27,0.74,1,2,EHCpVy2PXpeA0LdG0jEx,Will the 10-year Treasury rate hit 5% by the end of 2023?,0.33,EHCpVy2PXpeA0LdG0jEx,Will the 10-year Treasury rate hit 5% by the end of 2023?,0.33,1.8901259010373865,0.3460056877249045,0.6539943122750955,1,0.8123141306332059,0.8123141306332059,0.8123141306332059,True,True,True
2023-10-09,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.3547499229488969,0.096753,1.0,0.9048374180359595,0.40521668375419645,0.014260851760635688,0.14739441423661992,0.13336798121078586,0.059726675740855446,10.0,10.0,301,10.033333333333333,0.1,0.36665521787324107,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,1.8901259010373865,0.3460056877249045,0.6539943122750955,2,0.1876858693667941,0.1876858693667941,0.1876858693667941,False,False,False
2023-10-10,oct_selloff_2023,Monetary,monetary_policy,Will the 10-year Treasury rate hit 5% by the end of 2023?,0.36,1.6816688524389842,0.36,0.5,0.9342604735772135,1.0,0.21665868039245462,0.30091483387840917,0.5622656704113022,0.6018296677568183,5.0,10.0,17,0.5666666666666667,0.12,0.9342604735772135,oct_selloff_2023_rates,orthogonal,max,max,max,2023-10-09,2023-10-27,0.74,1,2,EHCpVy2PXpeA0LdG0jEx,Will the 10-year Treasury rate hit 5% by the end of 2023?,0.36,EHCpVy2PXpeA0LdG0jEx,Will the 10-year Treasury rate hit 5% by the end of 2023?,0.36,2.0376032481555897,0.3292069168701319,0.6707930831298681,1,0.8253171239107553,0.8253171239107553,0.8253171239107553,True,True,True
2023-10-10,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.35593439571660557,0.096753,1.0,0.9048374180359595,0.4065696597405991,0.014300428325580792,0.1478034616557708,0.13373810262138458,0.060092403113869416,10.0,10.0,300,10.0,0.1,0.3678794411714423,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,2.0376032481555897,0.3292069168701319,0.6707930831298681,2,0.1746828760892448,0.1746828760892448,0.1746828760892448,False,False,False
2023-10-11,oct_selloff_2023,Monetary,monetary_policy,Will the 10-year Treasury rate hit 5% by the end of 2023?,0.36,1.6884089991553128,0.36,0.5,0.9380049995307295,1.0,0.21723593767625682,0.3017165801059123,0.5660233211613191,0.6034331602118246,5.0,10.0,16,0.5333333333333333,0.12,0.9380049995307295,oct_selloff_2023_rates,orthogonal,max,max,max,2023-10-09,2023-10-27,0.74,1,2,EHCpVy2PXpeA0LdG0jEx,Will the 10-year Treasury rate hit 5% by the end of 2023?,0.36,EHCpVy2PXpeA0LdG0jEx,Will the 10-year Treasury rate hit 5% by the end of 2023?,0.36,2.045531822469908,0.328349877227356,0.671650122772644,1,0.8254132155796129,0.8254132155796129,0.8254132155796129,True,True,True
